Mod:Item:MetaData, Localized Name
chiselsandbits:block_bit:0, Chiseled Bit - Ztyl
chiselsandbits:block_bit:0, Chiseled Bit - Ztyl
chiselsandbits:block_bit:0, Chiseled Bit - Ztyl
chiselsandbits:block_bit:0, Chiseled Bit - Ztyl
chiselsandbits:block_bit:0, Chiseled Bit - Ztyl
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Zyth
chiselsandbits:block_bit:0, Chiseled Bit - Liquifacted Coal
chiselsandbits:block_bit:0, Chiseled Bit - Oil
chiselsandbits:block_bit:0, Chiseled Bit - Molten Manyullyn
chiselsandbits:block_bit:0, Chiseled Bit - Sodiumpersulfate Source
chiselsandbits:block_bit:0, Chiseled Bit - Heliumplasma Source
chiselsandbits:block_bit:0, Chiseled Bit - Molten Rutile
chiselsandbits:block_bit:0, Chiseled Bit - Sodium Source
chiselsandbits:block_bit:0, Chiseled Bit - Crude Oil
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - tile.techreborn.sulfur.name
chiselsandbits:block_bit:0, Chiseled Bit - Molten Platinum
chiselsandbits:block_bit:0, Chiseled Bit - pahoehoe_lava
chiselsandbits:block_bit:0, Chiseled Bit - Molten Prismarine
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - tile.null.name
chiselsandbits:block_bit:0, Chiseled Bit - hydrogen
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Compressed Air Source
chiselsandbits:block_bit:0, Chiseled Bit - Molten Bronze
chiselsandbits:block_bit:0, Chiseled Bit - Liquid Essence.name
chiselsandbits:block_bit:0, Chiseled Bit - Molten Lead
chiselsandbits:block_bit:0, Chiseled Bit - Molten Nickel
chiselsandbits:block_bit:0, Chiseled Bit - Electrolyzed Water Source
chiselsandbits:block_bit:0, Chiseled Bit - Liquid Mercury
chiselsandbits:block_bit:0, Chiseled Bit - Molten Magnesium
chiselsandbits:block_bit:0, Chiseled Bit - Molten Pewter
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Adamantine
chiselsandbits:block_bit:0, Chiseled Bit - Molten Manganese
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Pigiron
chiselsandbits:block_bit:0, Chiseled Bit - tile.techreborn.carbonfiber.name
chiselsandbits:block_bit:0, Chiseled Bit - Molten Star-Steel
chiselsandbits:block_bit:0, Chiseled Bit - biomass
chiselsandbits:block_bit:0, Chiseled Bit - biogas
chiselsandbits:block_bit:0, Chiseled Bit - Molten Redstone
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Knightslime
chiselsandbits:block_bit:0, Chiseled Bit - construction_foam
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Zirconium
chiselsandbits:block_bit:0, Chiseled Bit - Molten Steel
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Ardite
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Iridium
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Glyceryl Source
chiselsandbits:block_bit:0, Chiseled Bit - Nitrogen
chiselsandbits:block_bit:0, Chiseled Bit - Molten Glass
chiselsandbits:block_bit:0, Chiseled Bit - air
chiselsandbits:block_bit:0, Chiseled Bit - Molten Copper
chiselsandbits:block_bit:0, Chiseled Bit - hot_coolant
chiselsandbits:block_bit:0, Chiseled Bit - Molten Invar
chiselsandbits:block_bit:0, Chiseled Bit - Oxygen
chiselsandbits:block_bit:0, Chiseled Bit - Molten Aluminum Brass
chiselsandbits:block_bit:0, Chiseled Bit - Mercury Source
chiselsandbits:block_bit:0, Chiseled Bit - Liquid Purple Slime
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Helium Source
chiselsandbits:block_bit:0, Chiseled Bit - Beryllium Source
chiselsandbits:block_bit:0, Chiseled Bit - tile.techreborn.oil.name
chiselsandbits:block_bit:0, Chiseled Bit - Nitrogen Source
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - weed_ex
chiselsandbits:block_bit:0, Chiseled Bit - heavy_water
chiselsandbits:block_bit:0, Chiseled Bit - Nitrofuel Source
chiselsandbits:block_bit:0, Chiseled Bit - Molten Cadmium
chiselsandbits:block_bit:0, Chiseled Bit - Liquifacted Charcoal
chiselsandbits:block_bit:0, Chiseled Bit - Molten Cold-Iron
chiselsandbits:block_bit:0, Chiseled Bit - Molten Diamond
chiselsandbits:block_bit:0, Chiseled Bit - Crystallized Oil
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Calcium Source
chiselsandbits:block_bit:0, Chiseled Bit - Molten Emerald
chiselsandbits:block_bit:0, Chiseled Bit - Molten Clay
chiselsandbits:block_bit:0, Chiseled Bit - Calciumcarbonate Source
chiselsandbits:block_bit:0, Chiseled Bit - Liquid Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Lithium Source
chiselsandbits:block_bit:0, Chiseled Bit - Chlorite Source
chiselsandbits:block_bit:0, Chiseled Bit - Liquid Blue Slime
chiselsandbits:block_bit:0, Chiseled Bit - steam
chiselsandbits:block_bit:0, Chiseled Bit - uu_matter
chiselsandbits:block_bit:0, Chiseled Bit - superheated_steam
chiselsandbits:block_bit:0, Chiseled Bit - tile.techreborn.sodiumsulfide.name
chiselsandbits:block_bit:0, Chiseled Bit - Primal Mana
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Cobalt
chiselsandbits:block_bit:0, Chiseled Bit - Molten Aquarium
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Tectonic Petrotheum
chiselsandbits:block_bit:0, Chiseled Bit - Molten Bismuth
chiselsandbits:block_bit:0, Chiseled Bit - Tritium Source
chiselsandbits:block_bit:0, Chiseled Bit - Blazing Pyrotheum
chiselsandbits:block_bit:0, Chiseled Bit - Helium3 Source
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Antimony
chiselsandbits:block_bit:0, Chiseled Bit - Seared Stone
chiselsandbits:block_bit:0, Chiseled Bit - tile.techreborn.nitrodiesel.name
chiselsandbits:block_bit:0, Chiseled Bit - Potassium Source
chiselsandbits:block_bit:0, Chiseled Bit - Methane Source
chiselsandbits:block_bit:0, Chiseled Bit - Hydrogen
chiselsandbits:block_bit:0, Chiseled Bit - tile.techreborn.nitrocarbon.name
chiselsandbits:block_bit:0, Chiseled Bit - Rocket Fuel
chiselsandbits:block_bit:0, Chiseled Bit - Molten Obsidian
chiselsandbits:block_bit:0, Chiseled Bit - oxygen
chiselsandbits:block_bit:0, Chiseled Bit - Molten Ender
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Gelid Cryotheum
chiselsandbits:block_bit:0, Chiseled Bit - Nitrocoalfuel Source
chiselsandbits:block_bit:0, Chiseled Bit - tile.techreborn.sulfuricacid.name
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Mithril
chiselsandbits:block_bit:0, Chiseled Bit - Wolframium Source
chiselsandbits:block_bit:0, Chiseled Bit - Milk
chiselsandbits:block_bit:0, Chiseled Bit - Canola Oil
chiselsandbits:block_bit:0, Chiseled Bit - Nitrogendioxide Source
chiselsandbits:block_bit:0, Chiseled Bit - Molten Cupronickel
chiselsandbits:block_bit:0, Chiseled Bit - Molten Iron
chiselsandbits:block_bit:0, Chiseled Bit - Refined Oil
chiselsandbits:block_bit:0, Chiseled Bit - Molten Stainless Steel
chiselsandbits:block_bit:0, Chiseled Bit - Molten Galvanized Steel
chiselsandbits:block_bit:0, Chiseled Bit - Silicon Source
chiselsandbits:block_bit:0, Chiseled Bit - Hydrogen Source
chiselsandbits:block_bit:0, Chiseled Bit - Molten Brass
chiselsandbits:block_bit:0, Chiseled Bit - coolant
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Electrum
chiselsandbits:block_bit:0, Chiseled Bit - Molten Titanium
chiselsandbits:block_bit:0, Chiseled Bit - Molten Tantalum
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Deuterium Source
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - distilled_water
chiselsandbits:block_bit:0, Chiseled Bit - Empowered Oil
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - tile.techreborn.diesel.name
chiselsandbits:block_bit:0, Chiseled Bit - Molten Nichrome
chiselsandbits:block_bit:0, Chiseled Bit - Molten Plutonium
chiselsandbits:block_bit:0, Chiseled Bit - tile.techreborn.carbon.name
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Zephyrean Aerotheum
chiselsandbits:block_bit:0, Chiseled Bit - Molten Aluminum Brass
chiselsandbits:block_bit:0, Chiseled Bit - Molten Uranium
chiselsandbits:block_bit:0, Chiseled Bit - Molten Silver
chiselsandbits:block_bit:0, Chiseled Bit - Molten Tungsten
chiselsandbits:block_bit:0, Chiseled Bit - Molten Tin
chiselsandbits:block_bit:0, Chiseled Bit - tile.baseminerals.silicon.name
chiselsandbits:block_bit:0, Chiseled Bit
chiselsandbits:block_bit:0, Chiseled Bit - Molten Chromium
chiselsandbits:block_bit:0, Chiseled Bit - Molten Aluminum
chiselsandbits:block_bit:0, Chiseled Bit - hot_water
chiselsandbits:block_bit:0, Chiseled Bit - Molten Gold
chiselsandbits:block_bit:0, Chiseled Bit - Molten Zinc
chiselsandbits:block_bit:0, Chiseled Bit - Molten Osmium
chiselsandbits:tape_measure, Tape Measure
chiselsandbits:bittank, Chiseled Fluid Bit Tank
chiselsandbits:chiseled_wood, Chiseled Wood
chiselsandbits:chiseled_rock, Chiseled Rock
chiselsandbits:chiseled_iron, Chiseled Metal
chiselsandbits:chiseled_cloth, Chiseled Cloth
chiselsandbits:chiseled_ice, Chiseled Ice
chiselsandbits:chiseled_packedIce, Chiseled Packed Ice
chiselsandbits:chiseled_clay, Chiseled Clay
chiselsandbits:chiseled_glass, Chiseled Glass
chiselsandbits:chiseled_sand, Chiseled Sand
chiselsandbits:chiseled_ground, Chiseled Ground
chiselsandbits:chiseled_grass, Chiseled Grass
chiselsandbits:chiseled_snow, Chiseled Snow
chiselsandbits:chiseled_fluid, Chiseled Fluid
chiselsandbits:chiseled_leaves, Chiseled Leaves
colossalchests:chestWall:0, Colossal Chest Wall
colossalchests:chestWall:1, Colossal Chest Wall
colossalchests:chestWall:2, Colossal Chest Wall
colossalchests:chestWall:3, Colossal Chest Wall
colossalchests:chestWall:4, Colossal Chest Wall
colossalchests:chestWall:5, Colossal Chest Wall
colossalchests:colossalChest:0, Colossal Chest Core
colossalchests:colossalChest:1, Colossal Chest Core
colossalchests:colossalChest:2, Colossal Chest Core
colossalchests:colossalChest:3, Colossal Chest Core
colossalchests:colossalChest:4, Colossal Chest Core
colossalchests:colossalChest:5, Colossal Chest Core
colossalchests:interface:0, Colossal Chest Interface
colossalchests:interface:1, Colossal Chest Interface
colossalchests:interface:2, Colossal Chest Interface
colossalchests:interface:3, Colossal Chest Interface
colossalchests:interface:4, Colossal Chest Interface
colossalchests:interface:5, Colossal Chest Interface
colossalchests:uncolossalChest:0, Uncolossal Chest
darkutils:disabled, Disabled Item
darkutils:trap_move, Vector Plate
darkutils:trap_move_fast, Fast Vector Plate
darkutils:trap_move_hyper, Extreme Vector Plate
darkutils:trap_tile:0, Poison Trap
darkutils:trap_tile:1, Weakness Trap
darkutils:trap_tile:2, Damage Trap
darkutils:trap_tile:3, Slowness Trap
darkutils:trap_tile:4, Flame Trap
darkutils:trap_tile:5, Wither Trap
darkutils:ender_tether, Ender Tether
darkutils:grate, Item Grate
darkutils:filter:0, Mob Filter
darkutils:filter:1, Mob Filter
darkutils:filter:2, Mob Filter
darkutils:filter:3, Mob Filter
darkutils:filter:4, Mob Filter
darkutils:filter:5, Mob Filter
darkutils:filter:6, Mob Filter
darkutils:filter:7, Mob Filter
darkutils:filter:8, Mob Filter
darkutils:filter:9, Mob Filter
darkutils:filter:10, Mob Filter
darkutils:filter_inverted:0, Inverted Mob Filter
darkutils:filter_inverted:1, Inverted Mob Filter
darkutils:filter_inverted:2, Inverted Mob Filter
darkutils:filter_inverted:3, Inverted Mob Filter
darkutils:filter_inverted:4, Inverted Mob Filter
darkutils:filter_inverted:5, Inverted Mob Filter
darkutils:filter_inverted:6, Inverted Mob Filter
darkutils:filter_inverted:7, Inverted Mob Filter
darkutils:filter_inverted:8, Inverted Mob Filter
darkutils:filter_inverted:9, Inverted Mob Filter
darkutils:filter_inverted:10, Inverted Mob Filter
darkutils:timer, Timer
darkutils:anti_slime, Anti-Slime Block
darkutils:update_detector, Block Update Detector
darkutils:sneaky, Sneaky Block
darkutils:sneaky_lever, Sneaky Lever
darkutils:sneaky_ghost, Sneaky False Block
darkutils:sneaky_torch, Sneaky Torch
darkutils:sneaky_obsidian, Sneaky Obsidian
darkutils:sneaky_plate, Sneaky Pressure Plate
darkutils:sneaky_bedrock, Sneaky Bedrock
darkutils:feeder, Feeder
darkutils:fake_tnt, TNT
darkutils:material:0, Wither Dust
darkutils:material:1, Unstable Ender Pearl
darkutils:material:2, Dwindle Cream
darkutils:material:3, Dark Sugar
darkutils:wither_block:0, Wither Dust Block
darkutils:wither_block:1, Wither Dust Bricks
darkutils:wither_block:2, Carved Wither Dust Block
darkutils:wither_block:3, Chiseled Wither Dust Block
darkutils:wither_block:4, Corrupted Wither Dust Block
darkutils:wither_block:5, Checkered Wither Dust Block
darkutils:mystery_potion:0, Mysterious Potion
darkutils:mystery_potion:1, Mysterious Potion
darkutils:charm_portal, Portal Charm
darkutils:charm_sleep, Sleep Charm
darkutils:shulker_pearl, Shulker Pearl
darkutils:pearl_block:0, Pearl Block
darkutils:pearl_block:1, Pearl Brick
darkutils:pearl_block:2, Carved Pearl Block
darkutils:pearl_block:3, Chiseled Pearl Block
darkutils:charm_null, Null Charm
darkutils:focus_sash, Focus Sash
darkutils:ender_hopper, Ender Hopper
darkutils:chest_glacial, Glacial Chest
darkutils:chest_glass, Glass Chest
darkutils:chest_jungle, Jungle Chest
darkutils:chest_magic, Mystic Chest
darkutils:chest_nether, Nether Chest
darkutils:chest_royal, Royal Chest
darkutils:chest_sandstone, Sandstone Chest
darkutils:chest_prismarine, Prismarine Chest
darkutils:ring:0, Pyromancer's Ring
darkutils:ring:1, Engineer's Ring
darkutils:ring:2, Ring of the Deep
darkutils:ring:3, Titan Ring
darkutils:ring:4, Ring of Protection
darkutils:ring:5, Angler's Ring
darkutils:ring:6, Frosted Ring
darkutils:charm_gluttony, Gluttony Charm
darkutils:charm_agression, Agression Charm
darkutils:slime_dyed:0, White Slime Block
darkutils:slime_dyed:1, Orange Slime Block
darkutils:slime_dyed:2, Magenta Slime Block
darkutils:slime_dyed:3, tile.darkutils.slime.dyed.light_blue.name
darkutils:slime_dyed:4, Yellow Slime Block
darkutils:slime_dyed:5, Lime Slime Block
darkutils:slime_dyed:6, Pink Slime Block
darkutils:slime_dyed:7, Gray Slime Block
darkutils:slime_dyed:8, Light Gray Slime Block
darkutils:slime_dyed:9, Cyan Slime Block
darkutils:slime_dyed:10, Purple Slime Block
darkutils:slime_dyed:11, Blue Slime Block
darkutils:slime_dyed:12, Brown Slime Block
darkutils:slime_dyed:13, Green Slime Block
darkutils:slime_dyed:14, Red Slime Block
darkutils:slime_dyed:15, Black Slime Block
draconicevolution:draconium_ore:0, Draconium Ore
draconicevolution:draconium_ore:1, Nether Draconium Ore
draconicevolution:draconium_ore:2, Ender Draconium Ore
draconicevolution:draconium_block:0, Draconium Block
draconicevolution:draconium_block:1, Charged Draconium Block
draconicevolution:draconic_block, Awakened Draconium Block
draconicevolution:infused_obsidian, Draconium Infused Obsidian
draconicevolution:portal, Portal
draconicevolution:generator, Generator
draconicevolution:grinder, Mob Grinder
draconicevolution:particle_generator:0, Particle Generator
draconicevolution:particle_generator:2, Energy Core Stabilizer
draconicevolution:energy_infuser, Energy Infuser
draconicevolution:crafting_pedestal:0, Basic Fusion Crafting Injector
draconicevolution:crafting_pedestal:1, Wyvern Fusion Crafting Injector
draconicevolution:crafting_pedestal:2, Draconic Fusion Crafting Injector
draconicevolution:crafting_pedestal:3, Chaotic Fusion Crafting Injector
draconicevolution:dislocator_receptacle, Dislocator Receptacle
draconicevolution:dislocator_pedestal, Dislocator Pedestal
draconicevolution:rain_sensor, Rain Sensor
draconicevolution:diss_enchanter, Disenchanter
draconicevolution:potentiometer, Potentiometer
draconicevolution:entity_detector:0, Entity Detector
draconicevolution:entity_detector:1, Advanced Entity Detector
draconicevolution:energy_storage_core, Energy Core
draconicevolution:energy_pylon, Energy Pylon
draconicevolution:invis_e_core_block, tile.draconicevolution:invis_e_core_block.name
draconicevolution:fusion_crafting_core, Fusion Crafting Core
draconicevolution:celestial_manipulator, Celestial Manipulator
draconicevolution:energy_crystal:0, Basic Energy Relay Crystal
draconicevolution:energy_crystal:1, Wyvern Energy Relay Crystal
draconicevolution:energy_crystal:2, Draconic Energy Relay Crystal
draconicevolution:energy_crystal:3, Basic Energy I/O Crystal
draconicevolution:energy_crystal:4, Wyvern Energy I/O Crystal
draconicevolution:energy_crystal:5, Draconic Energy I/O Crystal
draconicevolution:energy_crystal:6, Basic Wireless Energy Crystal
draconicevolution:energy_crystal:7, Wyvern Wireless Energy Crystal
draconicevolution:energy_crystal:8, Draconic Wireless Energy Crystal
draconicevolution:flow_gate:0, Flux Gate
draconicevolution:flow_gate:8, Fluid Gate
draconicevolution:chaos_crystal, Chaos Crystal
draconicevolution:chaos_shard_atmos, tile.draconicevolution:chaos_shard_atmos.name
draconicevolution:creative_rf_source, Creative RF Source
draconicevolution:placed_item, tile.draconicevolution:placed_item.name
draconicevolution:draconium_dust, Draconium Dust
draconicevolution:draconium_ingot, Draconium Ingot
draconicevolution:draconic_ingot, Awakened Draconium Ingot
draconicevolution:draconic_core, Draconic Core
draconicevolution:wyvern_core, Wyvern Core
draconicevolution:awakened_core, Awakened Core
draconicevolution:chaotic_core, Chaotic Core
draconicevolution:wyvern_energy_core, Wyvern Energy Core
draconicevolution:draconic_energy_core, Draconic Energy Core
draconicevolution:dragon_heart, Dragon Heart
draconicevolution:debugger, item.draconicevolution:debugger.name
draconicevolution:nugget:0, Draconium Nugget
draconicevolution:nugget:1, Awakened Draconium Nugget
draconicevolution:chaos_shard:0, Chaos Shard
draconicevolution:chaos_shard:1, Large Chaos Fragment
draconicevolution:chaos_shard:2, Small Chaos Fragment
draconicevolution:chaos_shard:3, Tiny Chaos Fragment
draconicevolution:draconium_capacitor:0, Wyvern Flux Capacitor
draconicevolution:draconium_capacitor:0, Wyvern Flux Capacitor
draconicevolution:draconium_capacitor:1, Draconic Flux Capacitor
draconicevolution:draconium_capacitor:1, Draconic Flux Capacitor
draconicevolution:draconium_capacitor:2, Creative Flux Capacitor
draconicevolution:wyvern_axe, Axe of the Wyvern
draconicevolution:wyvern_bow, Bow of the Wyvern
draconicevolution:wyvern_pick, Pickaxe of the Wyvern
draconicevolution:wyvern_shovel, Shovel of the Wyvern
draconicevolution:wyvern_sword, Sword of the Wyvern
draconicevolution:draconic_axe, Draconic Axe
draconicevolution:draconic_bow, Draconic Bow
draconicevolution:draconic_hoe, Draconic Hoe
draconicevolution:draconic_pick, Draconic Pickaxe
draconicevolution:draconic_shovel, Draconic Shovel
draconicevolution:draconic_staff_of_power, Draconic Staff of Power
draconicevolution:draconic_sword, Draconic Sword
draconicevolution:tool_upgrade:0, Upgrade Key (RF Capacity)
draconicevolution:tool_upgrade:1, Upgrade Key (Dig Speed)
draconicevolution:tool_upgrade:2, Upgrade Key (Dig AOE)
draconicevolution:tool_upgrade:3, Upgrade Key (Attack Damage)
draconicevolution:tool_upgrade:4, Upgrade Key (Attack AOE)
draconicevolution:tool_upgrade:5, Upgrade Key (Arrow Damage)
draconicevolution:tool_upgrade:6, Upgrade Key (Draw Speed)
draconicevolution:tool_upgrade:7, Upgrade Key (Arrow Speed)
draconicevolution:tool_upgrade:8, Upgrade Key (Shield Capacity)
draconicevolution:tool_upgrade:9, Upgrade Key (Shield Recovery)
draconicevolution:tool_upgrade:10, Upgrade Key (Movement Speed)
draconicevolution:tool_upgrade:11, Upgrade Key (Jump Boost)
draconicevolution:dislocator, Dislocator
draconicevolution:dislocator_advanced, Advanced Dislocator
draconicevolution:magnet:0, Item Dislocator
draconicevolution:magnet:1, Awakened Item Dislocator
draconicevolution:crystal_binder, Crystal Binder
draconicevolution:wyvern_helm, Wyvern Helm
draconicevolution:wyvern_chest, Wyvern Chestplate
draconicevolution:wyvern_legs, Wyvern Leggings
draconicevolution:wyvern_boots, Wyvern Boots
draconicevolution:draconic_helm, Draconic Helm
draconicevolution:draconic_chest, Draconic Chestplate
draconicevolution:draconic_legs, Draconic Leggings
